时段,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率,日前利润,实际利润,日前能量费用,日前容量收益,日前里程收益,实际能量费用,实际容量收益,实际里程收益,实际里程,实际能量,实际成本,修正次数
11,1.0375,4.6774999999999896,1.0375,4.6774999999999896,1652.601986200499,1710.4611645428765,128.930125,1344.5750657999968,179.096795400502,173.5350835205117,1344.5750657999968,192.35101522236792,109.81947977891654,1.3964358535488188,198.23662342211946,0.0
12,1.0545316921771515,4.6945316921771525,0.9322079106821982,4.572207910682199,827.6280629701928,799.7379817643244,132.459725854372,665.9354697243501,29.232867391470695,119.05318337702981,648.5834205254826,32.101377861812175,125.47442879069798,0.9478002020303304,98.26404797568863,0.0
13,2.1826578674948243,3.4414078674948265,2.052124520473053,3.310874520473051,716.7497505568945,545.3992105847542,317.6203728778469,326.61300819875805,72.51636948028958,142.53185437503242,314.2245059396318,88.64285027008997,96.86472841822926,0.9794657392456874,70.97214406194989,0.0
14,1.786081833222009,3.394831833222011,1.6256847826086955,3.2344347826086937,644.4277228834189,657.0338562100443,265.3760387801261,328.0719313912819,50.979752712010864,292.33913790712654,312.5713785599998,52.12333974291789,84.08075194044054,1.9675537616578713,144.2354234416822,0.0
15,0.9123325650049571,1.9610618657553038,0.7852850389321451,1.7815350389321458,263.0408274180659,227.46090269783127,145.49879746699054,80.7380152077907,36.80401474328467,118.58604349031695,73.34679521245825,35.52806399505609,44.031409868947165,0.7435794048803421,29.75349720690434,0.0
16,1.065644015527732,3.3118940155277397,0.9994642857142857,3.5504761904761764,492.9489049550209,510.80547702959586,192.96681833176171,299.9820866232592,0.0,189.21328502959713,321.5921919999987,0.0,99.61417705833178,1.0449154242853829,124.63311300042994,0.0
17,-0.2459649610678547,1.7815350389321458,-0.5222923247369267,1.5052076752630708,26.284426625138757,-104.27209546690608,-39.787292102336174,66.07171872747493,0.0,-160.09567231108056,55.82357684417449,0.0,32.60194235107842,-0.9897111295195387,14.789618457977646,0.0
18,-0.16254629629629652,1.3037037037037018,-0.3762461025192727,1.0900038974807273,30.44463503703692,-55.00255453204826,-26.924168518518552,57.36880355555547,0.0,-102.96760923866097,47.96505470661271,0.0,21.918908315376772,-0.6216349265796968,17.604056048989765,0.0
19,0.03125,1.03125,0.03125,1.03125,197.29381310961767,194.75548586349979,5.24,173.81652749999998,18.237285609617693,3.5413519710545587,173.81652749999998,17.397606392445255,24.55624208509098,0.021119704025850183,65.23984049036757,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,1.0,-0.06584911251123982,0.9341508874887602,95.73622100878278,91.92116960974002,0.0,78.72984000000001,17.006381008782764,2.1677693733415313,73.5455499078481,16.2078503285504,23.199144521571053,0.018161606680140174,53.32474030131895,0.0
22,0.0,1.0,0.0,1.0,135.25746675331538,172.58217637430693,0.0,71.81232,63.44514675331539,7.546723481714686,71.81232,93.22313289259225,32.33411474118047,0.07022821032676983,48.62394845802552,0.0
23,0.0,1.0,-0.04761904761904745,0.9523809523809526,140.3912683882331,141.23851781698886,0.0,94.34591999999999,46.0453483882331,-8.968355273255279,89.85325714285716,60.35361594738698,29.630422974051974,-0.08533163913658687,44.87241406606548,0.0
24,0.0,1.0,-0.11864249811711958,0.8813575018828804,143.13947644204106,96.84444085061166,0.0,86.65104,56.48843644204106,-31.343692100264352,76.37054414995356,51.81758880092245,21.31989927953427,-0.31856583087980844,67.03364123709903,0.0
