时段,资源类型,日前基础功率,日前调频功率,修正后基础功率,修正后调频功率
13,EV,-0.7685067606597611,-1.8714932383841925,-3.1342677897505666e-09,-2.6399999955343887
14,PV,2.0312499987691277,-8.184112831877144e-10,2.03124999995714,-2.0525359190060044e-11
14,ES,-8.264736117702398e-12,0.9999999999894351,-0.3863401029715841,0.6136598970280689
14,EV,-2.6399999927185807,4.488453581030782e-09,-2.4884332378334117,0.15156676130027183
15,PV,1.643749998707576,-2.1330368027427937e-10,1.6437499999957061,-1.6883439091230912e-12
15,ES,-0.9999999999379781,-7.081311231837972e-12,-0.17696941959544563,-0.8230305803876563
15,EV,-2.5478529740083653,0.09214689908308527,-2.6399999993189587,6.417129327918047e-10
16,PV,0.9937499972383355,-2.3189247189137063e-09,0.9937499999561076,-1.503883129139183e-11
16,ES,1.011302153131055e-12,-0.9999999999957647,3.469391440802383e-12,-0.9999999999875038
16,EV,-0.589979501870442,2.0500204979037164,-2.6399999993647705,5.10031905598396e-10
17,PV,0.3062500005996357,-0.30624999927210317,0.6124999998952594,8.88265017096046e-11
17,ES,-6.036365851613823e-12,0.9999999999910392,-0.1508293880506466,0.8491706119378466
17,EV,-0.008171570541900694,2.6318284290517138,-1.0548466926156732,1.5851533066048207
18,PV,0.14687500040973392,-0.14687499934498371,0.2937499999925771,3.4082528466150563e-12
18,ES,6.089473716941463e-11,0.9999999999335298,-0.030275847853875354,0.05045974875185186
18,EV,-1.1543741310071631e-10,1.7599999998262392,-1.5341481168231244,0.22585188317069604
19,PV,0.03125000079706855,-0.031249998565244186,0.06249999726992991,2.6056163060506066e-09
19,ES,-7.454254227767798e-13,0.9999999999978368,-0.020825294001634964,0.9791747059971417
19,EV,0.0,0.0,0.0,0.0
20,PV,-0.0,-0.0,-0.0,-0.0
20,ES,-5.033217698039575e-11,0.999999999879333,-0.2317759850305463,0.7682240149585106
20,EV,0.0,0.0,0.0,0.0
21,PV,-0.0,-0.0,-0.0,-0.0
21,ES,0.031542636419909155,0.031542673424313494,-3.3209037226012925e-11,3.276635717361124e-11
21,EV,0.0,0.0,0.0,0.0
22,PV,-0.0,-0.0,-0.0,-0.0
22,ES,-4.3181988632439275e-11,0.9999999999317092,-0.3403582952908457,0.65964170464611
22,EV,0.0,0.0,0.0,0.0
23,PV,-0.0,-0.0,-0.0,-0.0
23,ES,-8.651131797127742e-13,0.9999999999976961,-0.23726257171087867,0.7627374275426761
23,EV,0.0,0.0,0.0,0.0
24,PV,-0.0,-0.0,-0.0,-0.0
24,ES,-1.077323424797195e-12,0.9999999999974841,-0.5564984409884032,0.44350155897591403
24,EV,0.0,0.0,0.0,0.0
